GENUS_SPECIES,taxonomic_class
Cliona sp5,Demospongiae
Ophiothrix sp13,Ophiuroidea
Austrosquilla tsangi,Malacostraca
Aplysinella sp4,Demospongiae
Echinogorgia sp12,Anthozoa
Astropecten sp9,Asteroidea
Atypopenaeus formosus,Malacostraca
Conus sp14,Gastropoda
Paraplexaura sp8,Anthozoa
Scleronephthya sp7,Anthozoa
Conus sp15,Gastropoda
Mopsella sp3,Anthozoa
Calcarea sp2,Calcarea
Echinochalina protophlitaspongia,Demospongiae
Fibularia sp1,Echinoidea
Hypocolpus punctatus,Malacostraca
Jasminisis sp1,Anthozoa
Spondylus sp8,Bivalvia
Symethis corallica,Malacostraca
Anemone sp12,Magnoliopsida
Conus sp3,Gastropoda
Diodora lincolnensis,Gastropoda
Aplysia sp61,Gastropoda
Conus sp5,Gastropoda
Porcellana sp3443,Malacostraca
Gymnothorax minor,Actinopteri
Callyspongia sp5,Demospongiae
Callyspongia sp7,Demospongiae
Amblyeleotris sp41,Actinopteri
Bornella sp1,Gastropoda
Niphates sp45,Demospongiae
Leiognathus leuciscus?,Actinopteri
Lapemis hardwickii,Lepidosauria
Neocancilla sp2,Gastropoda
Holothuria sp20,Holothuroidea
Vulsella vulsella,Bivalvia
Chelmon kleinii,Actinopteri
Tugonia inopinata,Bivalvia
Stomatella sp2,Gastropoda
Macrophthalmus barnesi,Malacostraca
Paphia sp2,Bivalvia
Pseudomicippe banfieldi,Malacostraca
Histiophryne bougainvilli,Actinopteri
Anthenea sp5,Asteroidea
Clathria sp11,Demospongiae
Centrostephanus sp2,Echinoidea
Isopod sp26430,Malacostraca
Disteira major,Lepidosauria
Disyringa tribrachium,Demospongiae
Nassarius sp6,Gastropoda
Nephthea sp7,Anthozoa
Ariosoma sp41,Actinopteri
Cerithium sp19,Gastropoda
Macrophiothrix sp6,Ophiuroidea
Manningia wilsoni,Malacostraca
Vexillum sp2,Gastropoda
Xenospongia sp1,Demospongiae
Geodia sp5,Demospongiae
Phenacovolva sp3,Gastropoda
Suberites sp3,Demospongiae
Terebra cumingii,Gastropoda
Neotrigonia sp1,Bivalvia
Terebra sp2,Gastropoda
Goniocidaris tubaria,Echinoidea
Anemone sp7,Magnoliopsida
Diodora jukesii,Gastropoda
Dardanus megistos,Malacostraca
Lamellaria sp2,Gastropoda
Pseudoceratina ,Demospongiae
Oratosquillina manningi,Malacostraca
Parthenope sp7767,Malacostraca
Dysidea sp23,Demospongiae
Plectranthias longimanus,Actinopteri
Pterynotus patagiatus,Gastropoda
Ranina ranina,Malacostraca
Axinella sp2,Demospongiae
Menaethius sp2021,Malacostraca
Spondylus sp7,Bivalvia
Cliona sp1,Demospongiae
Chlamys sp8,Bivalvia
Dendya prolifera,Calcarea
Tutufa sp1,Gastropoda
Volutoconus grossi,Insecta
Chondria sp2,Insecta
Iotrochota baculifera,Demospongiae
Nudibranchia sp3,Gastropoda
Robertsonidra novella,Gymnolaemata
Robertsonidra argentea,Gymnolaemata
Sicyonia parafallax,Malacostraca
Hymeniacidon sp3,Demospongiae
Pseudoceratina sp5,Demospongiae
Neotrigona uniophora,Asteroidea
Haliclona sp30,Demospongiae
Haliclona sp21,Demospongiae
Raspailia sp13,Demospongiae
Solen sp4,Bivalvia
Charybdis sp22426,Magnoliopsida
Pinnotheres sp22413,Malacostraca
Tellina emarginata,Aves
Epinephelus undulatostriatus,Actinopteri
Prionovolva brevis,Gastropoda
Anemone sp5,Magnoliopsida
Limea sp1,Bivalvia
Zebrias sp41,Actinopteri
Eglisia tricarinata,Gastropoda
Cymbastella ,Demospongiae
Hyrtios ,Demospongiae
Ircinia 2663a,Demospongiae
Ircinia 2663b,Demospongiae
Pinctada sp1,Bivalvia
Thenus juveniles,Malacostraca
Ceratosoma sp4,Gastropoda
Conus sp9,Gastropoda
Ophiarachnella sp7,Ophiuroidea
Podophthalmus minabensis,Malacostraca
Polinices powisianus,Gastropoda
Caulerpa lycopodium,Lycopodiopsida
Halichondria halichondria,Demospongiae
Laurencia papillosa,Florideophyceae
Raspailia sp11,Demospongiae
Thrinacophora sp2,Demospongiae
Aplysia sp4,Gastropoda
Aplysia sp5,Gastropoda
Aplysiomorpha sp6,Gastropoda
Clathria sp20,Demospongiae
Fascaplysinopsis sp8,Demospongiae
Nudibranch damaged,Gastropoda
Nudibranch sp15,Gastropoda
Ophiocoma echinata,Ophiuroidea
Opisthobranchia sp1,Gastropoda
Pteragogus enneacanthus,Actinopteri
Scarus ghoban,Actinopteri
Sclerodoris sp2,Gastropoda
Thalamita danae,Malacostraca
Anemone sp25,Magnoliopsida
Anemone sp26,Magnoliopsida
Callyspongia sp47,Demospongiae
Callyspongia sp84,Demospongiae
Amblychilepas sp1,Gastropoda
Engyprosopon sp31,Actinopteri
Chromis sp1,Actinopteri
Colubraria castanea,Magnoliopsida
Conus queenslandis,Gastropoda
Cypraea katsuae,Gastropoda
Parabothus sp2,Actinopteri
Vexillum takakuwai,Gastropoda
Neocentropogon affinis,Actinopteri
Medaeops granulosus,Malacostraca
Octopus cyanea,Cephalopoda
Platax tiera?,Actinopteri
Callyspongia sp30,Demospongiae
Gonoplax sp21052,Malacostraca
Spongia sp19,Demospongiae
Chondrophycus sp2,Florideophyceae
Delisea pulchra,Florideophyceae
Scorpaenopsis cotticeps,Actinopteri
Guaiagorgia sp2,Anthozoa
Plocamium sp2,Florideophyceae
Neverita albumen,Gastropoda
Callista disrupta,Bivalvia
Ventricaria nutrix,Ulvophyceae
Acrosterigma reeveanum,Bivalvia
Cladophoropsis sp1,Ulvophyceae
Parthenope sp6888,Malacostraca
Ophiothrix sp18,Ophiuroidea
Soleichthys serpenpellis,Actinopteri
Spongia sp15,Demospongiae
Catenicella sp312,Gymnolaemata
Echinogorgia sp10,Anthozoa
Oceanapia sp8,Demospongiae
Parascorpaena picta,Actinopteri
Conus aculeiformis,Gastropoda
Opheodesoma sp1,Holothuroidea
Paramonacanthus sp49,Actinopteri
Ichthyoscopus fasciatus,Actinopteri
Leiognathus sp2,Actinopteri
Culcita novaeguineae,Asteroidea
Ulva sp2,Ulvophyceae
Hemitoma sp1,Gastropoda
Terebra undulata,Gastropoda
Temnopleurus toreumaticus,Echinoidea
Niphates sp11,Demospongiae
Catenicella sp4,Gymnolaemata
Cymatium sp3,Gastropoda
Morula spinosa,Gastropoda
Rhipidosiphonia javensis,Aves
Tozeuma sp1030,Malacostraca
Anemone sp22,Magnoliopsida
Callyspongia sp96,Demospongiae
Dysidea sp38,Demospongiae
Dysidea sp39,Demospongiae
Niphates sp75,Demospongiae
Callyspongia sp87,Demospongiae
Chondrophycus succisus,Florideophyceae
Pseudoceratina sp1,Demospongiae
Pariphiculus marianne,Malacostraca
Xestospongia sp2,Demospongiae
Conus lizardensis,Gastropoda
Glaucosoma scapulare,Actinopteri
Trichiurus sp41,Actinopteri
Chama sp64,Bivalvia
Hyrtios sp8,Demospongiae
Hippospongia grossypina,Demospongiae
Arrhamphus sclerolepis,Actinopteri
Pseudorhombus sp1,Actinopteri
Fascaplysinopsis sp10,Demospongiae
Caulerpa opposita,Ulvophyceae
Chamaebotrys boergesenii,Florideophyceae
Dardanus sp20706,Malacostraca
Echinaster sp1,Asteroidea
Gracilaria salicornia,Florideophyceae
Martensia australis,Florideophyceae
Parexocoetus mento,Actinopteri
Callyspongia sp71,Demospongiae
Callyspongia sp67,Demospongiae
Spongia sp24,Demospongiae
Stereonephthya sp2,Anthozoa
Pomacentrus coelestis,Actinopteri
Callyspongia sp17,Demospongiae
Psammocinia sp4,Demospongiae
Raspailia sp12,Demospongiae
Limaria sp1,Bivalvia
Ophiothrix cillaris,Ophiuroidea
Glaphyrymenia pustulosa,Florideophyceae
Nudibranchia sp4,Gastropoda
Gastrochaena sp1,Bivalvia
Moseleya latistellata,Anthozoa
Schizophrys dama,Mammalia
Secutor megalolepis,Actinopteri
Paranaxia serpulifera,Malacostraca
Himantura granulata,Chondrichthyes
Ariosoma sp1,Actinopteri
Callyspongia sp16,Demospongiae
Callyspongia sp22,Demospongiae
Niphates sp14,Demospongiae
Solegnathus sp3,Actinopteri
Anemone sp6,Magnoliopsida
Lissocarcinus sp3249,Malacostraca
Glossodoris atromarginata,Gastropoda
Haliclona sp2,Demospongiae
Petrosia sp6,Demospongiae
Spongia sp2,Demospongiae
Spongia sp10,Demospongiae
Tripodichthys sp1,Actinopteri
Clorida wassenbergi,Malacostraca
Engyprosopon sp1,Actinopteri
Malleus meridianis,Bivalvia
Botryocladia boergesenii,Florideophyceae
Hippocampus hystrix,Magnoliopsida
Metaxanthops sp32609,Malacostraca
Oceanapia sp5,Demospongiae
Ophiolepis sp1,Ophiuroidea
Platypodia semigranosa,Malacostraca
Sebastapistes nsp,Actinopteri
Spongia sp11,Demospongiae
Chaetodiadema sp2,Echinoidea
Chlorodiella corallicola,Malacostraca
Fungia hexagonalis,Anthozoa
Lophozozymus pulchellus,Malacostraca
Paratymolus sexspinosus,Malacostraca
Callyspongia sp92,Demospongiae
Callyspongia sp91,Demospongiae
Mycale sp6,Demospongiae
Ptilocaulis sp4,Demospongiae
Raspailia sp19,Demospongiae
Sarcophyton sp7,Magnoliopsida
Biemna sp1,Demospongiae
Callophycus serratus,Florideophyceae
Callyspongia sp93,Demospongiae
Niphates sp51,Demospongiae
Astrogorgia sp9,Anthozoa
Calcarea sp12,Calcarea
Haliclona sp16,Demospongiae
Psammoclemma sp16,Demospongiae
Nemocardium sp1,Bivalvia
Botryocladia sp2,Florideophyceae
Caulerpa sp7,Ulvophyceae
Chrysymenia kairnbachii,Florideophyceae
Odontodactylus japonicus,Malacostraca
Cryptopodia spatulifrons,Malacostraca
Niphates sp50,Demospongiae
Niphates sp78,Demospongiae
Niphates sp79,Demospongiae
Paramedaeus sp5590,Malacostraca
Vexillum sp5,Gastropoda
Solenocera bifurcata,Lepidosauria
Trachyrhamphus sp41,Actinopteri
Viaderiana typica,Malacostraca
Cerithium sp18,Gastropoda
Cinachyrella sp5,Demospongiae
Cryptopelta granulifera,Ophiuroidea
Geodia sp13,Demospongiae
Macrophiothrix sp8,Ophiuroidea
Ophiarachna incrassata,Ophiuroidea
Scarus sp41,Actinopteri
Spondylus sp10,Bivalvia
Strombus fragilis,Gastropoda
Dragmacidon australis,Demospongiae
Hymeniacidon sp2,Demospongiae
Niphates sp38,Demospongiae
Nudechinus sp5,Echinoidea
Stelletta sp1,Demospongiae
Asterropteryx sp41,Actinopteri
Cypraea erosa,Gastropoda
Euxanthus sculptilis,Malacostraca
Mitra sp1,Gastropoda
Raspailia sp7,Demospongiae
Thalamita bouveri,Malacostraca
Acanthophora dendroides,Florideophyceae
Acanthophora glomerata,Florideophyceae
Acrosterigma sp1,Bivalvia
Conus sp24,Gastropoda
Conus sp7,Gastropoda
Cosmocampus maxweberi,Actinopteri
Halichondria sp13,Demospongiae
Halophryne queenslandiae,Actinopterygii
Strombus bulla,Gastropoda
Vexillum costatum,Gastropoda
Xenoturris sp1,Gastropoda
Goniopora stutchburyi,Anthozoa
Prionitis sp1,Florideophyceae
Ircinia sp33,Demospongiae
Niphates sp42,Demospongiae
Samarangia quadrangularis,Bivalvia
Macroschisma sp1,Gastropoda
Naxoides hirta,Malacostraca
Asteromenia peltata,Florideophyceae
Barbatia sp3,Bivalvia
Botryocladia skottsbergi,Florideophyceae
Bursa granularis,Gastropoda
Callyspongia sp63,Demospongiae
Callyspongia sp72,Demospongiae
Callyspongia sp73,Demospongiae
Citronia astra,Demospongiae
Clathria sp22,Demospongiae
Conus sp16,Gastropoda
Conus sp17,Gastropoda
Conus textile,Gastropoda
Cymatium sp2,Gastropoda
Cypraea carneola,Gastropoda
Dysidea sp28,Demospongiae
Dysidea sp29,Demospongiae
Dysidea sp30,Demospongiae
Echinoclathria macropora,Gymnolaemata
Echinothrix sp1,Echinoidea
Macrophiothrix sp9,Ophiuroidea
Nardoa rosacea,Hydrozoa
Niphates sp56,Demospongiae
Ophiarachnella gorgonia,Ophiuroidea
Petrosia sp13,Demospongiae
Plocamium microcladioides,Florideophyceae
Pterocaesio sp41,Actinopteri
Raspailia sp17,Demospongiae
Raspailia sp18,Demospongiae
Spongia sp22,Demospongiae
Stelletta sp6,Demospongiae
Trapezia guttata,Malacostraca
Parapercis sp41,Actinopteri
Desmoxya sp1,Demospongiae
Desmoxya sp2,Demospongiae
Lepraliella mooraboolensis,Gymnolaemata
Lithophaga teres,Bivalvia
Niphates sp55,Demospongiae
Ptilocaulis sp2,Demospongiae
Flabellopora sp1,Gymnolaemata
Nudibranchia sp2,Gastropoda
Rhopalorhyncus tenuisismum,Pycnogonida
Myrmekioderma granulatum,Demospongiae
Spongia sp4,Demospongiae
Laganum centrale,Echinoidea
Sclerobelemnon sp1,Anthozoa
Chloeia sp2,Polychaeta
Philine sp3,Gastropoda
Nudibranch sp3,Gastropoda
Thyone sp1,Holothuroidea
Chama sp314,Bivalvia
Conus lynceus,Gastropoda
Nudechinus sp6,Echinoidea
Callyspongia sp90,Demospongiae
Coppingeria longisetosa,Polychaeta
Harpa sp1,Gastropoda
Pteria juv,Bivalvia
Limaria fragilis,Bivalvia
Conger sp2,Actinopteri
Callyspongia sp79,Demospongiae
Cladolabes schmeltzi,Holothuroidea
Clathria sp25,Demospongiae
Circe sulcata,Bivalvia
Thalassia hemprichii,Magnoliopsida
Cypraea alisonae,Gastropoda
Haliclona sp17,Demospongiae
Strombus urceus,Gastropoda
Suberites sp4,Demospongiae
Acrosterigma sp4,Bivalvia
Caulerpa sp4,Ulvophyceae
Conus eburnea,Gastropoda
Lioconcha annettae,Bivalvia
Lioconcha sp3,Bivalvia
Terebra argus,Gastropoda
Trachypenaeopsis mobilispinus,Malacostraca
Vexillum plicarium,Gastropoda
Bolma sp1,Gastropoda
Emarginula sp1,Gastropoda
Myrmekioderma sp2,Demospongiae
Stelletta sp3,Demospongiae
Dendrilla sp13,Demospongiae
Platydoris sp2,Gastropoda
Spongia sp21,Demospongiae
Engyprosopon sp2,Actinopteri
Pitar queenslandica,Bivalvia
Caulerpa nuda,Ulvophyceae
Caulerpa serrata,Gastropoda
Caulerpa urvilliana,Ulvophyceae
Plumigorgia sp1,Anthozoa
Thalamita sp20803,Malacostraca
Vexillum sp3,Gastropoda
Ebalia sp1230,Malacostraca
Cliona patera,Demospongiae
Rhinoclavis fasciata,Gastropoda
Barbatia sp311,Bivalvia
Ancilla cingulata,Mammalia
Conus sp23,Gastropoda
Aplysiomorpha sp2,Gastropoda
Aplysiomorpha sp4,Gastropoda
Gomophia sp1,Asteroidea
Halgerda willeyi,Gastropoda
Malleus decurtatus,Bivalvia
Cancilla granatina,Aves
Ircinia bivalves,Demospongiae
Stereonephthya sp1,Anthozoa
Tethya sp18,Demospongiae
Scyllarus sp33042,Malacostraca
Calcarea sp16,Calcarea
Callyspongia sp85,Demospongiae
Callyspongia sp88,Demospongiae
Callyspongia sp89,Demospongiae
Chondrilla sp8,Demospongiae
Dysidea sp40,Demospongiae
Ellisella juvenile,Anthozoa
Halichondria sp20,Demospongiae
Niphates sp76,Demospongiae
Niphates sp77,Demospongiae
Tethya sp15,Demospongiae
Ancorina sp8,Demospongiae
Sunetta contempta,Bivalvia
Antennarius sp41,Actinopteri
Isopod sp24573,Malacostraca
Melanella sp1,Gastropoda
Cryptocentrus tentaculatus,Actinopteri
Chaetomorpha gracilis,Ulvophyceae
Caulerpa sp5,Ulvophyceae
Protankyra sp1,Holothuroidea
Callyspongia sp75,Demospongiae
Chlamys sp11,Bivalvia
Steginoporella buskii,Gymnolaemata
Vasignyella otophora,Magnoliopsida
Spondylus sp6,Bivalvia
Strombus sp10,Gastropoda
Ctenocella sp1,Anthozoa
Cypraea limacina,Gastropoda
Petrosia sp29,Demospongiae
Astrotia stokesii,Lepidosauria
Peristernia incarnata,Gastropoda
Pitar lineolatus,Bivalvia
Pempheris ypsilychnus,Actinopteri
Scolopsis affinis,Actinopteri
Astropecten sp13,Asteroidea
Calthalotia arruensis,Gastropoda
Anadara dautzenbergi,Bivalvia
Halimeda tyche,Malacostraca
Chaetomorpha antennina,Ulvophyceae
Epitonium sp2,Gastropoda
Pupa sp2,Gastropoda
Dendrilla sp20,Demospongiae
Niphates sp80,Demospongiae
Niphates sp81,Demospongiae
Petrosia sp18,Demospongiae
Stelletta sp2,Demospongiae
Thalamita bouvieri,Malacostraca
Xestospongia sp8,Demospongiae
Oceanapia sp16,Demospongiae
Calcarea sp13,Calcarea
Psammoclemma sp10,Demospongiae
Ebalia serenei,Malacostraca
Carangoides dinema,Actinopteri
Pegasus sp41,Actinopteri
Solecurtus sulcatus,Bivalvia
Strombus aratrum,Gastropoda
Diacarnus ,Demospongiae
Modiolus proclivis,Bivalvia
Natica alapapilionis,Gastropoda
Aka sp1,Demospongiae
Echinomuricea sp9,Anthozoa
Paraplexaura sp9,Anthozoa
Callyspongia sp18,Demospongiae
Nardoa sp2,Asteroidea
Niphates sp52,Demospongiae
Phakellia sp6,Demospongiae
Tethya sp7,Demospongiae
Cyclostomata sp5,Stenolaemata
Pisania fasciculata,Gastropoda
Astralium sp3,Gastropoda
Callophycus sp1,Florideophyceae
Ctenocella sp4,Anthozoa
Hormophysa cuneirformis,Phaeophyceae
Peristernia sp4,Gastropoda
Amphimedon sp4,Demospongiae
Anthelia sp1,Anthozoa
Gemmula sp3,Gastropoda
Modiolus sp4,Bivalvia
Psammocinia sp2,Demospongiae
Amphiura sp311,Ophiuroidea
Himantura undulata,Chondrichthyes
Raphidotethya enigmatica,Demospongiae
Astele bularra,Gastropoda
Callyspongia sp80,Demospongiae
Niphates sp28,Demospongiae
Bivalvia sp6,Bivalvia
Hexapus sexpes,Malacostraca
Lentilumnus sp73,Malacostraca
Inquisitor sp6,Gastropoda
Pilumnus sp282,Malacostraca
Javichthys kailolae,Actinopterygii
Hyotissa fimbriata,Bivalvia
Axinella sp4,Demospongiae
Oliva sp3,Gastropoda
Lagocephalus sp41,Actinopteri
Xenophthalmodes pinnotheroides,Malacostraca
Sargassum decurrens,Phaeophyceae
Luidia sp1,Asteroidea
Cypraea corica,Actinopteri
Cypraea miliaris,Gastropoda
Fascaplysinopsis reticulata,Demospongiae
Pseudogramma polyacanthum,Actinopteri
Nudibranch sp24,Gastropoda
Callyspongia sp39,Demospongiae
Oscarella sp1,Homoscleromorpha
Lyria deliciosa,Gastropoda
Maxacteon flammea,Gastropoda
Thalamoporella sp2,Gymnolaemata
Trigonoplax spathulifera,Malacostraca
Caulerpa urvelleana,Ulvophyceae
Coris pictoides,Actinopteri
Musculus cumingianus,Bivalvia
Beania spinulosa,Gymnolaemata
Inquisitor sp311,Gastropoda
Pupa solidula,Gastropoda
Valamugil cunnesius?,Actinopteri
Nematalosa come,Actinopteri
Cyclostomata sp1,Stenolaemata
Cyclostomata sp2,Stenolaemata
Cyclostomata sp3,Stenolaemata
Cerithium sp12,Gastropoda
Macrophiothrix sp2,Ophiuroidea
Bothus sp41,Actinopteri
Anemone sp20,Magnoliopsida
Fowleria vaiulae,Actinopteri
Spongia sp16,Demospongiae
Astrosierra amblyconus,Ophiuroidea
Liocranium pleurostigma,Actinopteri
Xestospongia sp7,Demospongiae
Anemone sp21,Magnoliopsida
Geodia sp4,Demospongiae
Biflustra limosa,Aves
Thalamoporella prominen,Gymnolaemata
Atherinomorus lacunosus,Actinopteri
Isognomon attenuata,Bivalvia
Ophiothela sp1,Ophiuroidea
Repomucenus keeleyi,Actinopteri
Octopus graptus,Cephalopoda
Rhinobrissus hemiasteroides,Echinoidea
Echinocyamus sp1,Echinoidea
Calmania prima,Malacostraca
Hippocampus zebra,Actinopteri
Laurencia intricata,Florideophyceae
Myra affinis,Malacostraca
Strombus sp15,Gastropoda
Chlamys sp12,Bivalvia
Semele jukesii,Bivalvia
Circe scripta,Bivalvia
Axinella sp6,Demospongiae
Fascaplysinopsis sp9,Demospongiae
Parisis sp4,Anthozoa
Bathyaploactis ornatissimus,Actinopterygii
Chelonaplysilla violacea,Demospongiae
Diacarnus sp6,Demospongiae
Tudivasum sp1,Gastropoda
Gloiocladia rubrispora,Florideophyceae
Temnopleurus reevesi,Echinoidea
Engyprosopon bleekeri,Actinopteri
Polinices sp3,Gastropoda
Caulerpa mexicana,Ulvophyceae
Gelidiopsis sp1,Florideophyceae
Petrosia sp5,Demospongiae
Aeverrillia pilosa,Mammalia
Niphates sp37,Demospongiae
Chorizocarpa sp1,Ascidiacea
Nudibranch sp25,Gastropoda
Temnopleurus sp61,Echinoidea
Alox rugosum,Magnoliopsida
Cypraea chinensis,Gastropoda
Echinogorgia sp13,Anthozoa
Haliclona sp9,Demospongiae
Dosinia sp3,Bivalvia
Conus sp27,Gastropoda
Dardanus sp31632,Malacostraca
Oliva miniacea,Gastropoda
Parapercis lineopunctata,Actinopteri
Portunus pubescens,Malacostraca
Tetrias fischeri,Malacostraca
Thalamita sp31632,Malacostraca
Arius sp41,Actinopteri
Planostrea pestigris,Bivalvia
Triacanthus biaculeatus,Actinopteri
Cancilla fillaris,Gastropoda
Macrophiothrix sp3,Ophiuroidea
Neocancilla clathrus,Gastropoda
Ophiothrix sp2,Ophiuroidea
Ophiothrix sp3,Ophiuroidea
Phakellia flabellata,Demospongiae
Pseudochromis coralensis,Actinopteri
Verrucella sp2,Anthozoa
Iotrochota sp1,Demospongiae
Amoria sp1,Gastropoda
Spirastrella sp9,Demospongiae
Electroma physoides,Bivalvia
Istigobius sp41,Actinopteri
Rhynchozoon sp1,Gymnolaemata
Echinochalina intermedia,Demospongiae
Junceella juvenile,Anthozoa
Dendrilla sp21,Demospongiae
Conus litoglyphus,Gastropoda
Palauastrea ramosa,Anthozoa
Cladophora ryukuensis,Ulvophyceae
Hypoglossum heterocystideum,Florideophyceae
Chama sp10,Bivalvia
Clathria sp26,Demospongiae
Cribrochalina sp3,Demospongiae
Euplexaura sp11,Anthozoa
Hoplophrys ogilbyi,Malacostraca
Ceramium puberulum,Florideophyceae
Coelarthrum boergesenii,Florideophyceae
Prionocidaris callista,Bivalvia
Dichotomaria australis,Florideophyceae
Euptilota articulata,Florideophyceae
Keroeides sp6,Anthozoa
Niphates sp70,Demospongiae
Scleronephthya sp19,Anthozoa
Valoniopsis pachynema,Ulvophyceae
Amphiroa anceps,Florideophyceae
Codium spongiosum,Ulvophyceae
Sargassocarcinus sublimis,Malacostraca
Moira lethe,Insecta
Carangoides sp41,Actinopteri
Callyspongia sp10,Demospongiae
Festucalex cinctus,Actinopteri
Niphates sp23,Demospongiae
Niphates sp25,Demospongiae
Temnotrema sp4,Echinoidea
Parellisina albida,Gymnolaemata
Coleopora seriata,Rhabditophora
Banareia nobilii,Malacostraca
Parellisina subalbida,Gymnolaemata
Polyplacophora sp1,Polyplacophora
Caulibugula mortenseni,Gymnolaemata
Callyspongia sp83,Demospongiae
Nudibranch sp33,Gastropoda
Spratelloides delicatulus,Actinopteri
Callyspongia sp82,Demospongiae
Niphates sp69,Demospongiae
Psammoclemma sp13,Demospongiae
Pseudomonacanthus sp1,Actinopteri
Conus spectrum,Gastropoda
Petroscrites fallax,Rhynchonellata
Pseudotrachya sp1,Demospongiae
Cymatium gutturnium,Gastropoda
Cypraea sp6,Gastropoda
Liomera cinctimana,Malacostraca
Oceanapia sp13,Demospongiae
Ophiarachna megacantha,Ophiuroidea
Ophiocoma erinaceus,Ophiuroidea
Ophioscolex sp1,Ophiuroidea
Placospongia sp1,Demospongiae
Apogon novemfasciatus,Actinopteri
Acarnus hoshinoi,Demospongiae
Neocancilla sp1,Gastropoda
Bivalvia sp8,Bivalvia
Rhinoclavis sp1,Gastropoda
Nudibranch sp27,Gastropoda
Cerithium salebrosum,Gastropoda
Clavus sp2,Gastropoda
Inquisitor sp4,Gastropoda
Hastula sp1,Gastropoda
Macrophiothrix sp1,Ophiuroidea
Strombus sp11,Gastropoda
Vexillum vulpeculum,Gastropoda
Paratrema doederleini,Echinoidea
Cerithium sp17,Gastropoda
Niphates sp29,Demospongiae
Mespilia sp3,Echinoidea
Sphyraena sp41,Actinopteri
Suberites sp2,Demospongiae
Tethya sp14,Demospongiae
Salmacis sp6,Echinoidea
Psammoclemma sp15,Demospongiae
Acrosorium decumbens,Florideophyceae
Dasyclonium incisum,Florideophyceae
Calcarea sp15,Calcarea
Codium australicum,Ulvophyceae
Dictyopteris plagiogramma,Mediophyceae
Ditria expleta,Florideophyceae
Gracilaria veleroa,Florideophyceae
Jania adherens,Florideophyceae
Macropipus corrugatus,Malacostraca
Porphyra denticulata,Bangiophyceae
Sargassum flavicans,Phaeophyceae
Sinularia sp2,Anthozoa
Anotrichium tenue,Florideophyceae
Anacinetops sp32778,Malacostraca
Conus litteratus,Gastropoda
Conus sp28,Gastropoda
Ethalia guamensis,Gastropoda
Timoclea sp2,Bivalvia
Vexillum sp7,Gastropoda
Cribrochalina ,Demospongiae
Calloporina sp2,Gymnolaemata
Callyspongia sp78,Demospongiae
Niphates sp62,Demospongiae
Alliodoris hedley,Bivalvia
Dentimitrella sp1,Gastropoda
Niphates sp66,Demospongiae
Niphates sp68,Demospongiae
Nudibranch sp29,Gastropoda
Oceanapia sp17,Demospongiae
Cypraea sp9,Gastropoda
Gelliodes sp3,Demospongiae
Cypraea sp7,Gastropoda
Fowleria sp41,Actinopteri
Euxanthus herdmani,Malacostraca
Euxanthus ruali,Malacostraca
Festucalex gibbsi,Actinopteri
Liomera pediger,Malacostraca
Paramedaeus simplex,Malacostraca
Canthigaster janthinoptera,Actinopteri
Nudibranch sp22,Gastropoda
Raylilia gracilipes,Malacostraca
Studeriotes sp4,Anthozoa
Psammoclemma sp14,Demospongiae
Callyspongia sp86,Demospongiae
Circe mistura,Bivalvia
Astrogorgia sp10,Anthozoa
Pisoodonophis sp41,Actinopteri
Halichondria sp3,Demospongiae
Phyllidia babai,Gastropoda
Actaea sp4154,Malacostraca
Niphates sp85,Demospongiae
Niphates sp61,Demospongiae
Aplysinella sp5,Demospongiae
Torquigener sp5,Actinopteri
Cypraea sp8,Gastropoda
Neoliomera sabaea,Malacostraca
Pachycleithonia mutabilis,Gymnolaemata
Cypraea talpa,Gastropoda
Mitra sp2,Gastropoda
Septifer sp1,Bivalvia
Callyspongia sp66,Demospongiae
Paraplexaura sp10,Anthozoa
Parthenope hayamaensis,Malacostraca
Physiculus sp41,Actinopteri
Raspailia sp22,Demospongiae
Hippocampus sp41,Actinopteri
Geodia sp11,Demospongiae
Cribrochalina sp5,Demospongiae
Modiolus pulvillus,Bivalvia
Peronella sp3,Echinoidea
Chondrilla sp9,Demospongiae
Crossotonotus compressipes,Malacostraca
Apogon crassiceps,Actinopteri
Avrainvillea sp3,Ulvophyceae
Caulerpa sp3,Ulvophyceae
Chicoreus sp3,Gastropoda
Neurymenia fraxinifolia,Florideophyceae
Thalamoporella sp1,Gymnolaemata
Umalia misakiensis,Malacostraca
Ichthyoscopus nigripinnis,Actinopteri
Diacarnus sp8,Demospongiae
Ogilbyina novaehollandiae,Actinopteri
Verrucella sp6,Anthozoa
Dysidea sp35,Demospongiae
Padina crassa,Phaeophyceae
Trisidos tortuosa,Bivalvia
Lutjanus argenti/johnii,Actinopteri
Geodia sp12,Demospongiae
Inquisitor sp3,Gastropoda
Peronella tuberculata,Echinoidea
Uranoscopus terrae-reginae,Actinopteri
Ophiothrix sp22,Ophiuroidea
Dolicholatirus sp1,Gastropoda
Haplosclerina sp1,Demospongiae
Asterropteryx spinosus,Actinopteri
Guaiagorgia sp5,Anthozoa
Ophiothrix sp20,Ophiuroidea
Ptilocaulis sp3,Demospongiae
Halichondria sp18,Demospongiae
Pinctada sp2,Bivalvia
Conus sp18,Gastropoda
Echinodictyum cancellatum,Demospongiae
Streptosyllis sp2,Polychaeta
Caecum regulare,Gastropoda
Uca ,Malacostraca
