GENUS_SPECIES,taxonomic_class
Brettiella ovicellata,Gymnolaemata
Canda pecten,Bivalvia
Scrupocellaria maderensis,Gymnolaemata
Lifuella spinigera,Gymnolaemata
Amphiblestrum alcimum,Gymnolaemata
Chaperiopsis multifida,Gymnolaemata
Metroperiella triangula,Myxozoa
Osthimosia imperforata,Gymnolaemata
Maiabuffonella madrecilla,Gymnolaemata
Tervia abyssicola,Actinopteri
Beania stonycha,Gymnolaemata
Foveolaria elliptica,Insecta
Idmidronea sp2,Stenolaemata
Idmidronea sp5,Stenolaemata
Mollia amoena,Gymnolaemata
Chronocerastes otakauensis,Gymnolaemata
Microporella aff,Gymnolaemata
Parkermavella incurvata,Gymnolaemata
Smittina personata,Gymnolaemata
Smittoidea hyalina,Gastropoda
Domosclerus rugatus,Gymnolaemata
Desmediaperoecia biduplicata,Stenolaemata
Mawatarius inexpectabilis,Gymnolaemata
Thalamoporella quadrata,Gymnolaemata
Leiosalpinx australis,Gymnolaemata
Idmidronea sp6,Stenolaemata
Diplonotos corrugatus,Gymnolaemata
Farciminellum hexagonum,Gymnolaemata
Himantozoum clavulum,Gymnolaemata
Rhynchozoon inclemens,Gymnolaemata
Lagenipora ferocissima,Gymnolaemata
Schizosmittina bicornis,Gymnolaemata
Liripora pseudosarniensis,Stenolaemata
Bantariella cookae,Gymnolaemata
Lifuella mooraboolensis,Gymnolaemata
Smittina spiraminifera,Gymnolaemata
Emma watersi,Gymnolaemata
Amastigia nuda,Gymnolaemata
Himantozoum taurinum,Gymnolaemata
Notoplites armigera,Gymnolaemata
Penemia ignota,Gymnolaemata
Buffonellaria volcanologia,Gymnolaemata
Calyptotheca gigantea,Gymnolaemata
Candomenipea norfolkensis,Gymnolaemata
Chaperiopsis splendida,Gymnolaemata
Disporella testudinata,Stenolaemata
Euthyroides encrustans,Gymnolaemata
Harpago dissidens,Gastropoda
Xylochotridens zelanica,Gymnolaemata
Amphiblestrum alienus,Gymnolaemata
Amphiblestrum siciliculum,Gymnolaemata
Cornucopina molluccensis,Gymnolaemata
Iodictyum fistula,Gymnolaemata
Macropora browni,Gymnolaemata
Macropora uttleyi,Gymnolaemata
Smittina terraenovae,Gymnolaemata
Petalostegus bicornis,Gymnolaemata
Reteporella concinna,Gymnolaemata
Mosaicoporina tricephala,Gymnolaemata
Gigantopora oropiscis,Gymnolaemata
Lacerna problematica,Gymnolaemata
Pyrichaperia pyriformis,Magnoliopsida
Rogicka oceanica,Lycopodiopsida
Smittoidea curtisensis,Gymnolaemata
Pencilletta wanganellensis,Stenolaemata
Exochella jellyae,Gymnolaemata
Wrigiana uniserialis,Gymnolaemata
Lagenipora crenulata,Gymnolaemata
Integripelta sextaria,Gymnolaemata
Saccocarbasea indivisa,Insecta
Cyclicopora longipora,Gymnolaemata
Smittoidea magna,Gymnolaemata
Nolella annectens,Gymnolaemata
Parkermavella aurita,Gymnolaemata
Hippothoa calciophilia,Gymnolaemata
Hippomonavella gymnae,Gymnolaemata
Chorizopora ferocissima,Gymnolaemata
Chaperiopsis bispinosa,Gymnolaemata
Metroperiella montferrandii,Gymnolaemata
Smittoidea glabra,Gymnolaemata
Columnella magna,Dicotyledonae
Gigantopora proximalis,Gymnolaemata
Parkermavella pseudoneptuni,Gymnolaemata
Lagenipora laevissima,Gymnolaemata
Nolella stipata,Gymnolaemata
Amathia wilsoni,Gymnolaemata
Euginoma gracillima,Magnoliopsida
Ipsibuffonella dissidens,Magnoliopsida
Kenovidoma singularis,Insecta
Osthimosia bicornis,Gymnolaemata
Parasmittina tubula,Gymnolaemata
Parasmittina tropica,Gymnolaemata
Vincularia regia,Agaricomycetes
Catenicella perforata,Gymnolaemata
Farciminaria aculeata,Eurotiomycetes
Beania cryptophragma,Gymnolaemata
Mucropetraliella ligulata,Gymnolaemata
Smittina minima,Gymnolaemata
Exochella levinseni,Gymnolaemata
Claviporella pulchra,Equisetopsida
Aplousina anxiosa,Gymnolaemata
Arachnopusia quadralabia,Gymnolaemata
Chaperiopsis biporosa,Gymnolaemata
Didymosella conchicola,Gymnolaemata
Valdemunitella hara,Actinopteri
Fenestrulina multicava,Gymnolaemata
Schizosmittina melanobater,Gymnolaemata
Osthimosia turrita,Gymnolaemata
Dittomesia crispa,Dicotyledonae
Galeopsis adherens,Gymnolaemata
Reteporella ligulata,Gymnolaemata
Micropora transversa,Magnoliopsida
Richbunea gracilis,Dicotyledonae
Patsyella dentata,Gymnolaemata
Mustelus lenticulatus,Chondrichthyes
Polyprion oxygeneios,Actinopteri
Arnoglossus scapha,Actinopteri
Hydrolagus novaezealandiae,Chondrichthyes
Lepidoperca aurantia,Actinopteri
Pseudophycis bachus,Actinopteri
Seriolella caerulea,Actinopteri
Lepidotrigla brachyoptera,Actinopteri
Argentina elongata,Actinopteri
Bassanago bulbiceps,Actinopteri
Merluccius australis,Actinopteri
Hydrolagus bemisi,Chondrichthyes
Moroteuthis ingens,Cephalopoda
Cephaloscyllium isabellum,Chondrichthyes
Squalus mitsukurii,Chondrichthyes
Scomber australasicus,Actinopteri
Chlorophthalmus nigripinnis,Actinopteri
Jacquinotia edwardsii,Malacostraca
Allocyttus niger,Actinopteri
Lampichthys procerus,Actinopteri
Trachyrincus aphyodes,Actinopteri
Rhinochimaera pacifica,Chondrichthyes
Caelorinchus bollonsi,Actinopteri
Caelorinchus oliverianus,Actinopteri
Caelorinchus supernasutus,Actinopteri
Gadomus aoteanus,Actinopteri
Bassanago hirsutus,Actinopteri
Kuronezumia bubonis,Actinopterygii
Lithodes murrayi,Malacostraca
Melanostigma gelatinosum,Actinopteri
Simenchelys parasiticus,Actinopteri
Ventrifossa nigromaculata,Actinopteri
Trachyscorpia capensis,Actinopteri
Alepisaurus brevirostris,Actinopteri
Coryphaenoides dossenus,Actinopteri
Etmopterus baxteri,Chondrichthyes
Bathyraja shuntovi,Chondrichthyes
Cetonurus crassiceps,Actinopteri
Hydrolagus sp1,Chondrichthyes
Idiolophorhynchus andriashevi,Actinopteri
Psychrolutes microporos,Actinopteri
Chimaera lignaria,Chondrichthyes
Photichthys argenteus,Actinopteri
Cottunculus nudus,Actinopteri
Pasiphaea barnardi,Malacostraca
Aristaeopsis edwardsiana,Malacostraca
Araeosoma coriaceum,Echinoidea
Gracilechinus multidentatus,Echinoidea
Moroteuthis robsoni,Cephalopoda
Amblyraja hyperborea,Chondrichthyes
Nezumia namatahi,Actinopteri
Agrostichthys parkeri,Actinopteri
Melanonus gracilis,Actinopteri
Sprattus muelleri,Actinopteri
Ambophthalmos angustus,Actinopteri
Micromesistius australis,Actinopteri
Neolithodes brodiei,Malacostraca
Girella tricuspidata,Actinopteri
Parika scaber,Actinopterygii
Rhombosolea plebeia,Actinopteri
Sepioteuthis australis,Cephalopoda
Pelotretis flavilatus,Actinopteri
Rhombosolea leporina,Actinopteri
Peltorhamphus novaezeelandiae,Actinopteri
Myliobatis tenuicaudatus,Chondrichthyes
Aldrichetta forsteri,Actinopteri
Notolabrus celidotus,Actinopteri
Genyagnus monopterygius,Actinopteri
Lampanyctodes hectoris,Actinopteri
Lipkius holthuisi,Malacostraca
Notophycis marginata,Actinopteri
Kathetostoma giganteum,Actinopteri
Trachurus murphyi,Actinopteri
Arripis trutta,Actinopteri
Zameus squamulosus,Chondrichthyes
Opostomias micripnus,Actinopteri
Hydrolagus trolli,Chondrichthyes
Caelorinchus aspercephalus,Actinopteri
Oxynotus bruniensis,Chondrichthyes
Neophrynichthys latus,Actinopteri
Colistium guntheri,Actinopteri
Hyporhamphus ihi,Actinopteri
Oreosoma atlantica,Actinopteri
Fusitriton magellanicus,Gastropoda
Caelorinchus biclinozonalis,Actinopteri
Coryphaenoides mcmillani,Actinopteri
Caelorinchus parvifasciatus,Actinopteri
Capromimus abbreviatus,Actinopteri
Gollum attenuatus,Chondrichthyes
Pentaceros decacanthus,Actinopteri
Metanephrops challengeri,Malacostraca
Limnichthys rendahli,Actinopteri
Paratrachichthys trailli,Actinopteri
Plagiogeneion rubiginosum,Actinopteri
Pterygotrigla picta,Actinopteri
Caelorinchus infuscus,Actinopteri
Aristaeomorpha foliacea,Malacostraca
Camplyonotus rathbonae,Malacostraca
Haliporoides sibogae,Malacostraca
Zenion leptolepis,Actinopteri
Dermechinus horridus,Echinoidea
Dipturus innominatus,Chondrichthyes
Icichthys australis,Actinopteri
Congiopodus coriaceus,Actinopteri
Halaelurus dawsoni,Chondrichthyes
Alertichthys blacki,Actinopteri
Dipturus nasutus,Chondrichthyes
Phormosoma bursarium,Echinoidea
Spatangus multispinus,Echinoidea
Paromola petterdi,Malacostraca
Taractes asper,Actinopteri
Hippocampus abdominalis,Actinopteri
Paramaretia peloria,Echinoidea
Caenopedina alanbakeri,Echinoidea
Crossaster japonicus,Asteroidea
Paralomis zelandica,Malacostraca
Leptomithrax australis,Malacostraca
Amblyraja georginian,Chondrichthyes
Latris lineata,Actinopteri
Rosenblattia robusta,Actinopteri
Jasus edwardsii,Malacostraca
Squilla armata,Malacostraca
Azygopus pinnifasciatus,Actinopteri
Pseudolabrus miles,Actinopteri
Auchenoceros punctatus,Actinopteri
Oncorhynchus tshawytscha,Actinopteri
Ovalipes catharus,Malacostraca
Contusus richei,Actinopteri
Oplophorus novaezeelandiae,Malacostraca
Parapercis gilliesi,Actinopteri
Parapercis colias,Actinopteri
Colistium nudipinnis,Actinopteri
Allomycterus jaculiferus,Actinopteri
Rhombosolea tapirina,Actinopteri
Chlamys delicatula,Agaricomycetes
Latridopsis ciliaris,Actinopteri
Caelorinchus celaenostomus,Actinopteri
Notolabrus cinctus,Actinopteri
Solegnathus spinosissimus,Actinopteri
Nemadactylus douglasi,Actinopteri
Magnisudis prionosa,Actinopteri
Caelorinchus maurofasciatus,Actinopteri
Caelorinchus cookianus,Actinopteri
Euclichthys polynemus,Actinopteri
Chlamydoselachus anguineus,Chondrichthyes
Arhynchobatis asperrimus,Chondrichthyes
Notopandalus magnoculus,Malacostraca
Etmopterus pusillus,Chondrichthyes
Paranotothenia microlepidota,Actinopteri
Caelorinchus mystax,Actinopteri
Parmaturus macmillani,Chondrichthyes
Schedophilus maculatus,Actinopteri
Diretmoides parini,Actinopteri
Caelorinchus kermadecus,Actinopteri
Brotulotaenia crassa,Actinopteri
Bathygadus cottoides,Actinopteri
Zu elongatus,Actinopteri
Peltorhamphus latus,Actinopteri
Perna canaliculus,Bivalvia
Tiostrea chilensis,Bivalvia
Caelorinchus mycterismus,Actinopteri
Lepidion inosimae,Actinopteri
Vitjazmaia latidactyla,Malacostraca
Cubiceps caeruleus,Actinopteri
Caelorinchus trachycarus,Actinopteri
Gadella norops,Lepidosauria
Acanthephyra quadrispinosa,Malacostraca
Allothunnus fallai,Actinopteri
Pterycombus petersii,Actinopteri
Coryphaenoides striaturus,Actinopteri
Persparsia kopua,Actinopteri
Evermanella indica,Thecostraca
Prionace glauca,Chondrichthyes
Taratichthys longipinnis,Actinopterygii
Dipsachaster magnificus,Insecta
Enteroctopus zealandicus,Cephalopoda
Brama australis,Actinopteri
Crapatalus novaezelandiae,Actinopteri
Fellaster zelandiae,Echinoidea
Mactra murchisoni,Bivalvia
Scutus breviculus,Gastropoda
Leptoscopus macropygus,Actinopterygii
Provocator mirabilis,Gastropoda
Odontomacrurus murrayi,Actinopteri
Notocanthus chemnitzi,Teleostei
Melanocetus johnsonii,Actinopteri
Caelorinchus acanthiger,Actinopteri
Notolabrus fucicola,Actinopteri
Cepola aotea,Actinopteri
Peltorhamphus tenuis,Actinopteri
Maurolicus australis,Actinopteri
Pseudopentaceros richardsoni,Actinopteri
Paranotothenia angustata,Actinopteri
Scorpis lineolatus,Actinopteri
Latridopsis forsteri,Actinopteri
Caprodon longimanus,Actinopteri
Ceratoscopelus warmingi,Actinopteri
Sergia potens,Magnoliopsida
Thunnus maccoyii,Actinopteri
Arctozenus rissoi,Actinopteri
Macroparalepis macrugeneion,Actinopteri
Sprattus antipodum,Actinopteri
Spirula spirula,Cephalopoda
Achiropsetta tricholepis,Actinopteri
Haplomacrourus nudirostris,Teleostei
Caelorinchus horribilis,Actinopteri
Bathysauropsis gracilis,Actinopteri
Rhombosolea retiaria,Actinopteri
Trachipterus jacksonensis,Actinopteri
Odax pullus,Actinopteri
Aplodactylus arctidens,Actinopteri
Cataetyx niki,Actinopteri
Nemamyxine elongata,Bryopsida
Scorpis violaceus,Actinopteri
Opisthoproctus grimaldii,Actinopteri
Jasus verreauxi,Malacostraca
Pyramodon ventralis,Actinopteri
Isistius brasiliensis,Chondrichthyes
Pseudotriakis microdon,Chondrichthyes
Rhadinesthes decimus,Actinopteri
Muraenolepis marmoratus,Actinopteri
Cancer novaezelandiae,Malacostraca
Somniosus rostratus,Chondrichthyes
Bathypectinura heros,Ophiuroidea
Grahamichthys radiatus,Actinopteri
Lepidoperca tasmanica,Actinopteri
Mitsukurina owstoni,Chondrichthyes
Pecten novaezelandiae,Bivalvia
Somniosus pacificus,Chondrichthyes
Nezumia sp19,Actinopteri
Desmodema polystictum,Actinopteri
Pseudechinus flemingi,Echinoidea
Xenobrama microlepis,Actinopteri
Paranotothenia magellanica,Actinopteri
Cheilodactylus spectabilis,Actinopteri
Antipodocottus megalops,Actinopteri
Cyttopsis roseus,Actinopteri
Neomyxine biniplicata,Myxini
Macroparalepis danae,Actinopteri
Desmophyllum dianthus,Anthozoa
Decapterus koheru,Actinopteri
Lampris guttatus,Actinopteri
Somniosus microcephalus,Chondrichthyes
Bathypterois longicauda,Actinopteri
Bathypterois longifilis,Actinopteri
Argyripnus iridescens,Actinopteri
Polycheles suhmi,Malacostraca
Alopias superciliosus,Chondrichthyes
Atrina zelandica,Bivalvia
Poecillastra laminaris,Demospongiae
Haliphron atlanticus,Cephalopoda
Mendosoma lineatum,Actinopteri
Pterygotrigla pauli,Actinopteri
Crapatalus angusticeps,Actinopteri
Pteraclis velifera,Actinopteri
Typhlonarke tarakea,Chondrichthyes
Seriolella labyrinthica,Actinopteri
Echinorhinus cookei,Chondrichthyes
Physiculus luminosa,Actinopteri
Ovalipes molleri,Malacostraca
Modiolarca impacta,Bivalvia
Synaphobranchus affinis,Actinopteri
Odontaspis ferox,Chondrichthyes
Plectranthias maculicauda,Actinopteri
Nectocarcinus bennetti,Malacostraca
Borostomias mononema,Actinopteri
Notoclinus fenestratus,Actinopteri
Campylaspis maculata,Malacostraca
Cumella australis,Malacostraca
Nymphon biarticulatum,Pycnogonida
Nymphon eltaninae,Pycnogonida
Pentanymphon antarcticum,Pycnogonida
Peraeosoinosus pushkini,Malacostraca
Tanaopsis gallardoi,Malacostraca
Ammothea clausi,Pycnogonida
Austrodecus glaciale,Pycnogonida
Diastylis corniculata,Malacostraca
Eudorella splendida,Malacostraca
Leucon sagitta,Sagittoidea
Mirandotanais vorax,Malacostraca
Typhlotanais greenwichensis,Malacostraca
Nymphon punctum,Gastropoda
Cilunculus cactoides,Pycnogonida
Heteronymphon exiguum,Pycnogonida
Pallenopsis ,Pycnogonida
Nototanais dimorphus,Malacostraca
Diastylopsis goekei,Malacostraca
Eudorella gracilior,Malacostraca
Vaunthompsonia inermis,Malacostraca
Nymphon gruzovi,Pycnogonida
Cumella pectinifera,Malacostraca
Protanaissus longidactylus,Malacostraca
Nototanais antarcticus,Malacostraca
Diastylis armata,Malacostraca
Akanthophoreus australis,Malacostraca
Araphura elongata,Malacostraca
Achelia hoekii,Pycnogonida
Rhynchothorax australis,Pycnogonida
Typhlotanais adipatus,Malacostraca
Holostylis helleri,Magnoliopsida
Typhlotanais grahami,Malacostraca
Vaunthompsonia meridionalis,Malacostraca
Austropallene gracilipes,Pycnogonida
Austropallene tibicina,Insecta
Nymphon pagophilum,Pycnogonida
Ekleptostylis debroyeri,Malacostraca
Austropallene cornigera,Pycnogonida
Nymphon subtile,Pycnogonida
Biota ,Pinopsida
Appendicularia sicula,Appendicularia
Fritillaria typica,Appendicularia
Oikopuleura dioica,Magnoliopsida
Conaea rapax,Hexanauplia
Oncaea brodskii,Hexanauplia
Oncaea convexa,Hexanauplia
Oncaea damkaeri,Hexanauplia
Oncaea englishi,Hexanauplia
Oncaea grossa,Hexanauplia
Oncaea insolita,Hexanauplia
Oncaea lacinia,Hexanauplia
Oncaea longipes,Hexanauplia
Oncaea macilenta,Hexanauplia
Oncaea parila,Hexanauplia
Oncaea rimula,Gastropoda
Oncaea sp1,Hexanauplia
Triconia canadensis,Hexanauplia
Triconia similis,Hexanauplia
Triconia thoresoni,Hexanauplia
Oncaea zernovi,Hexanauplia
Oncaea glabra,Hexanauplia
Oncaea ovalis,Hexanauplia
Oikopleura albicans,Appendicularia
Oikopleura fusiforimis,Appendicularia
Oikopleura longicauda,Appendicularia
Fritillaria pellucida,Appendicularia
Pelagopleura verticalis,Appendicularia
Fritillaria formica,Appendicularia
Oikopleura graciloides,Appendicularia
Oikopleura parva,Appendicularia
Oikopleura rufescens,Appendicularia
Oikopleura sp1,Appendicularia
Oikopleura fusiformis,Appendicularia
Oikopleura spb,Appendicularia
Oikopleura cophocerca,Appendicularia
Fritillaria sargassi,Appendicularia
Amallothrix inornata,Hexanauplia
Augaptilus cornutus,Hexanauplia
Calanus pacificus,Hexanauplia
Gaidius variabilis,Hexanauplia
Heterorhabdus robustoides,Hexanauplia
Heterorhabdus tanneri,Hexanauplia
Lucicutia ellipsoidalis,Hexanauplia
Lucicutia ovaliformis,Hexanauplia
Metridia asymmetrica,Hexanauplia
Metridia epstein,Hexanauplia
Metridia okhotensis,Hexanauplia
Neocalanus flemingeri,Hexanauplia
Neocalanus plumchrus,Hexanauplia
Paraeuchaeta birostrata,Hexanauplia
Paraeuchaeta rubra,Hexanauplia
Pseudochirella polyspina,Actinopteri
Scolecithricella globulosa,Hexanauplia
Spinocalanus spinipes,Hexanauplia
Candacia columbiae,Hexanauplia
Gaetanus simplex,Hexanauplia
Paraeuchaeta elongata,Hexanauplia
Racovitzanus antarcticus,Hexanauplia
Amallothrix valida,Hexanauplia
Metridia ornata,Hexanauplia
Euaugaptilus parabullifer,Hexanauplia
Euaugaptilus similis,Hexanauplia
Heterorhabdus pacificus,Hexanauplia
Paraeuchaeta pseudotumidula,Hexanauplia
Lucicutia gracilis,Hexanauplia
Pleuromamma scutullata,Hexanauplia
Spinocalanus similis,Hexanauplia
Pseudocalanus newmani,Hexanauplia
Lucicutia frigida,Hexanauplia
Pseudochirella pacifica,Hexanauplia
Amallothrix paravalida,Hexanauplia
Gaidius brevirostris,Hexanauplia
Onchocalanus magnus,Hexanauplia
Paraeuchaeta brevirostris,Hexanauplia
Pseudochirella spinifera,Hexanauplia
Xanthocalanus kurilensis,Hexanauplia
Euaugaptilus pseudaffinis,Hexanauplia
Lucicutia longifurca,Hexanauplia
Paraeuchaeta abyssalis,Hexanauplia
Scaphocalanus insignis,Hexanauplia
Euaugaptilus graciloides,Hexanauplia
Gaetanus esterly,Hexanauplia
Lucicutia orientalis,Hexanauplia
Metridia similis,Hexanauplia
Neoaugaptilus distinctus,Copepoda
Lucicutia oblonga,Hexanauplia
Lucicutia profunda,Hexanauplia
Paraeuchaeta orientalis,Hexanauplia
Undinopsis pacificus,Echinoidea
Fritillaria haplostoma,Appendicularia
Pachyptilus pacificus,Hexanauplia
Oncaea scottodicarloi,Hexanauplia
Oncaea compacta,Insecta
Triconia giesbrechti,Hexanauplia
Triconia redacta,Hexanauplia
Conaea succurva,Copepoda
Oncaea walleni,Hexanauplia
Oncaea rotata,Hexanauplia
Oncaea clevei,Hexanauplia
Triconia dentipes,Hexanauplia
Triconia minuta,Hexanauplia
Triconia parasimilis,Hexanauplia
Triconia umerus,Hexanauplia
Cyathura polita,Malacostraca
Dulichiella appendiculata,Malacostraca
Elasmopus levis,Malacostraca
Nereis succinea,Polychaeta
Ceratopogonidae ,Insecta
Gammarus palustris,Malacostraca
Melita nitida,Malacostraca
Polypedilum simulans,Insecta
Americorophium salmonis,Malacostraca
Coelotanypus ,Insecta
Rhithropanopeus harrisii,Malacostraca
Tanypus clavatus,Insecta
Unid tubificidae,Clitellata
Erichthonius ,Malacostraca
Eusarsiella ozotothrix,Ostracoda
Exogone rolani,Polychaeta
Leitoscoloplos robustus,Polychaeta
Leptocheirus plumulosus,Malacostraca
Parasterope pollex,Ostracoda
Polycirrus sp7,Polychaeta
Scoletoma tenuis,Polychaeta
Apocorophium simile,Malacostraca
Joeropsis hawaiiensis,Malacostraca
Metacirolana sp1,Malacostraca
Cossura coasta,Polychaeta
Apseudes tropicalis,Malacostraca
Armandia intermedia,Polychaeta
Caridean larva,Insecta
Grandidierella makena,Malacostraca
Penilia sp1,Branchiopoda
Zoea larva,Insecta
Hyperiidea ,Malacostraca
Lucifer chacei,Malacostraca
Monticellina dorsobranchialis,Polychaeta
Megalops larva,Actinopteri
Ophiodromus angustifrons,Polychaeta
Pseudopolydora corallicola,Conoidasida
Cerithidea californica,Gastropoda
Dolichopodidae ,Insecta
Ephydridae ,Insecta
Exosphaeroma inornata,Malacostraca
Monocorophium insidiosum,Malacostraca
Manayunkia speciosa,Polychaeta
Rhaphium ,Insecta
Sesarma reticulatum,Malacostraca
Tabanus ,Insecta
Uca minax,Malacostraca
Asabellides oculata,Polychaeta
Cerapus tubularis,Malacostraca
Corophium tuberculatum,Malacostraca
Leitoscoloplos fragilis,Polychaeta
Podarkeopsis levifuscina,Polychaeta
Tellina agilis,Bivalvia
Unciola dissimilis,Malacostraca
Leitoscoloplos ,Polychaeta
Amphicteis floridus,Polychaeta
Lineidae ,Pilidiophora
Tubificoides heterochaetus,Clitellata
Magelona capensis,Polychaeta
Melita pahuwai,Malacostraca
Pygospio muscularis,Polychaeta
Brania rhopalophora,Insecta
Eriopisella sechellensis,Malacostraca
Linopherus microcephala,Magnoliopsida
Munna acarina,Arachnida
Nikoides steinii,Malacostraca
Phyllochaetopterus verrilli,Polychaeta
Questa caudicirra,Polychaeta
Spio blakei,Polychaeta
Typosyllis cornuta,Polychaeta
Dulzura laakona,Malacostraca
Pionosyllis heterocirrata,Polychaeta
Protodorvillea biarticulata,Polychaeta
Amakusanthura inornata,Malacostraca
Bemlos macromanus,Malacostraca
Elpeddo sp1,Malacostraca
Konatopus paao,Malacostraca
Nebalia sp1,Malacostraca
Paraphoxus sp2,Malacostraca
Tethygeneia pacifica,Gastropoda
Astyris gausapata,Gastropoda
Axinopsida serricata,Bivalvia
Boccardia pugettensis,Polychaeta
Carinoma mutabilis,Palaeonemertea
Chaetozone sp72,Polychaeta
Cylichna attonsa,Gastropoda
Epitonium sawinae,Gastropoda
Euchone sp1,Polychaeta
Nephtys simoni,Polychaeta
Parandalia ocularis,Polychaeta
Pista estevanica,Polychaeta
Podarkeopsis glabrus,Polychaeta
Rhepoxynius stenodes,Malacostraca
Spiochaetopterus pottsi,Polychaeta
Tellina carpenteri,Bivalvia
Tubulanidae sp1,Palaeonemertea
Acila castrensis,Bivalvia
Acteocina eximia,Gastropoda
Ampelisca careyi,Malacostraca
Aricidea acmira,Polychaeta
Brisaster latifrons,Echinoidea
Chaetozone spinosa,Polychaeta
Chone gracilis,Polychaeta
Clymenura gracilis,Polychaeta
Cylindroleberididae ,Ostracoda
Dipolydora cardalia,Polychaeta
Euclymeninae sp1,Polychaeta
Eudorella pacifica,Gastropoda
Foxiphalus similis,Malacostraca
Glycera nana,Polychaeta
Glycinde armigera,Polychaeta
Huxleyia munita,Bivalvia
Jasmineira pacifica,Gastropoda
Lepidasthenia berkeleyae,Polychaeta
Lepidepecreum garthi,Malacostraca
Lyonsia californica,Bivalvia
Macoma carlottensis,Bivalvia
Magelona berkeleyi,Polychaeta
Monticellina tesselata,Polychaeta
Myriochele gracilis,Polychaeta
Myriochele olgae,Polychaeta
Nephasoma diaphanes,Sipuncula
Nicippe tumida,Malacostraca
Nothria occidentalis,Polychaeta
Onuphis iridescens,Polychaeta
Ophiura luetkenii,Ophiuroidea
Ophiurida ,Ophiuroidea
Paradiopatra parva,Polychaeta
Pholoe sp71,Polychaeta
Pilargis maculata,Polychaeta
Pista percyi,Polychaeta
Prionospio lighti,Polychaeta
Pulsellum salishorum,Scaphopoda
Scalibregma californicum,Polychaeta
Scleroconcha trituberculata,Ostracoda
Scoletoma luti,Polychaeta
Scoloura phillipsi,Malacostraca
Adontorhina cyclia,Bivalvia
Amage anops,Polychaeta
Asabellides sibirica,Polychaeta
Byblis millsi,Malacostraca
Chaetozone bansei,Polychaeta
Diastylis santamariensis,Malacostraca
Hemilamprops californicus,Malacostraca
Kurtziella plumbea,Gastropoda
Olivella baetica,Gastropoda
Orchomene pacificus,Malacostraca
Paradoneis branchiatus,Polychaeta
Phyllodoce longipes,Polychaeta
Rhachotropis conlanae,Malacostraca
Spio cirrifera,Rhabditophora
Americhelidium rectipalmum,Malacostraca
Archaeomysis grebnitzkii,Malacostraca
Bathycopea daltonae,Malacostraca
Dendraster excentricus,Echinoidea
Euphilomedes carcharodonta,Ostracoda
Leitoscoloplos pugettensis,Polychaeta
Magelona sacculata,Polychaeta
Nephtys caecoides,Polychaeta
Nutricola lordi,Bivalvia
Oenopota fidicula,Gastropoda
Olivella pycna,Insecta
Peachia quinquecapitata,Anthozoa
Rhepoxynius boreovariatus,Malacostraca
Sigalion spinosus,Polychaeta
Sthenelais verruculosa,Polychaeta
Ampharete crassiseta,Polychaeta
Diastylopsis dawsoni,Malacostraca
Dipolydora socialis,Polychaeta
Paraonella platybranchia,Polychaeta
Tenonia priops,Polychaeta
Aphelochaeta glandaria,Polychaeta
Aphelochaeta monilaris,Polychaeta
Aricidea lopezi,Polychaeta
Aricidea antennata,Polychaeta
Aricidea allia,Polychaeta
Asabellides lineata,Polychaeta
Asclerocheilus beringianus,Polychaeta
Chone minuta,Polychaeta
Cossura bansei,Polychaeta
Cossura pygodactylata,Polychaeta
Cyclocardia ventricosa,Bivalvia
Dorvillea annulata,Polychaeta
Eranno bicirrata,Polychaeta
Heterophoxus conlanae,Malacostraca
Heterophoxus ellisi,Malacostraca
Lepidepecreum gurjanovae,Malacostraca
Malmgreniella bansei,Polychaeta
Malmgreniella scriptoria,Polychaeta
Monticellina serratiseta,Polychaeta
Monticellina sp71,Polychaeta
Nemocardium centifilosum,Bivalvia
Ninoe gemmea,Polychaeta
Nuculana cellulita,Bivalvia
Nuculana hamata,Bivalvia
Ophiuridae ,Ophiuroidea
Paraphoxus communis,Pinopsida
Pectinaria californiensis,Polychaeta
Phascolosoma agassizii,Sipuncula
Pholoides asperus,Polychaeta
Phyllodoce hartmanae,Polychaeta
Pionosyllis magnifica,Polychaeta
Praxillella pacifica,Polychaeta
Prionospio multibranchiata,Polychaeta
Rhodine bitorquata,Polychaeta
Sthenelais tertiaglabra,Polychaeta
Terebellides horikoshii,Polychaeta
Typosyllis heterochaeta,Clitellata
Vitreolina montereyensis,Gastropoda
Axiothella rubrocincta,Polychaeta
Rochefortia tumida,Bivalvia
Siliqua patula,Bivalvia
Bhawania heteroseta,Polychaeta
Cyathura burbancki,Malacostraca
Edotea triloba,Dicotyledonae
Leptosynapta tenuis,Holothuroidea
Monoculodes sp1,Malacostraca
Odostomia engonia,Gastropoda
Podarkeopsis ,Polychaeta
Ptilanthura tenuis,Copepoda
Saccoglossus kowalevskii,Enteropneusta
Tharyx spa,Polychaeta
Turbonilla spb,Gastropoda
Microprotopus raneyi,Malacostraca
Nucula annulata,Bivalvia
Aulodrilus pigueti,Clitellata
Limnodrilus cervix,Clitellata
Corbicula fluminea,Bivalvia
Haber speciosus,Clitellata
Emerita benedicti,Malacostraca
Parahaustorius longimerus,Malacostraca
Semele nuculoides,Bivalvia
Sphaerosyllis aciculata,Polychaeta
Spiophanes missionensis,Polychaeta
Leucon americanus,Malacostraca
Lucinidae spa,Bivalvia
Lumbrineris spa,Polychaeta
Magelona sph,Polychaeta
